Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Novavax,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Novavax,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Novavax,Series_Complete_Unk_Manuf,Series_Complete_Janssen_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Unk_Manuf_5Plus,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_5Plus,Additional_Doses_5Plus_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Second_Booster,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Second_Booster_Janssen,Second_Booster_Moderna,Second_Booster_Pfizer,Second_Booster_Unk_Manuf,Administered_Bivalent,Admin_Bivalent_PFR,Admin_Bivalent_MOD,Dist_Bivalent_PFR,Dist_Bivalent_MOD,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
02/11/2022,6,ME,3134350,151900,1223020,1759430,,0,233174,244742,264516,286145,1098750,2678056,2677903,2596655,2451810,794660,142087,1092362,1440382,,3225,199229,209101,219139,223834,278569,2696230,1195199,88.9,1195058,93.3,1151447,95,1084634,95,322765,95,1047687,77.9,1047654,81.8,1010116,85.2,949640,86.7,280032,95,130890,377519,538556,,722,130871,377512,538549,722,130868,377499,501031,718,130810,377439,440734,657,24588,127520,127674,250,553854,52.9,,,553797,54.8,537200,56.6,368322,67.1,209308,74.7,257096,285804,10382,572,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,ND,1302460,52300,494780,755380,,0,170913,183973,204389,223832,1086790,1056916,1056716,1025013,973118,290462,39266,399677,617650,,323,138692,149262,160850,167234,242365,1036923,489476,64.2,489316,69.1,472967,74.2,446526,76.7,120399,95,412966,54.2,412930,58.3,400584,62.9,378208,65,101973,85.1,36253,144035,232669,,9,36249,144031,232641,9,36247,144029,220299,9,36102,143823,198274,9,4362,48029,49579,3,165344,40,,,165335,41.3,163652,43.3,112771,57.3,68879,67.5,74912,87971,2454,7,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,DE,2163835,96100,825780,1241955,,0,222213,235444,257659,280947,1145460,1707654,1707475,1663607,1561119,505971,60854,658754,986048,,1998,175366,185788,198094,202692,267843,1684915,789778,81.1,789622,85.9,764477,91,716031,93,208156,95,651222,66.9,651193,70.9,633337,75.4,592599,76.9,177400,93.9,56332,229757,364483,,650,56328,229746,364469,650,56321,229744,346623,649,56272,229617,306071,639,9945,73138,93978,339,279871,43,,,279829,44.2,271799,45.9,194671,56.8,115936,65.4,121515,153466,4862,28,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,CT,8115515,337500,3075540,4702475,,0,227626,239850,261290,285974,1287680,7197645,7195810,6964306,6478435,1760149,245148,2727650,4223631,,1216,201881,212669,224225,228287,279281,7227930,3325552,93.3,3324137,95,3195122,95,2957965,95,727722,95,2752692,77.2,2752248,81.3,2651303,85.4,2450982,86.4,599978,95,228561,933854,1589835,,442,228481,933646,1589680,441,228477,933524,1488863,439,228373,933318,1288955,336,22600,235924,341354,100,1328058,48.2,,,1327945,50.1,1282268,52.3,831001,64.2,435629,72.6,615268,696618,16154,18,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,PW,43990,3800,28500,11690,,0,204301,215923,235935,265272,2208330,45645,45642,43582,40211,4764,2346,35362,7873,,64,211987,224032,233746,242483,239157,45967,20093,93.3,20091,95,18823,95,17324,95,1849,92.8,17554,81.5,17553,86.2,16758,89.9,15376,92.7,1769,88.8,2351,12422,2750,,31,2351,12422,2749,31,2351,12422,1954,31,2351,12422,572,31,227,1507,33,2,10653,60.7,,,10653,63.6,10157,66.1,4370,74.5,1434,81.1,10001,652,0,0,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,IH2,2744195,104400,1228480,1411315,,0,131754,0,0,0,0,2145053,2144520,2073884,1901643,382319,39389,1011613,1093882,,169,102988,0,0,0,0,2145053,1070098,51.4,1069743,0,1027692,0,937401,0,175911,0,847075,40.7,846926,0,818405,0,745433,0,137910,0,37559,387077,422433,,6,37536,387006,422378,6,37535,386992,393872,6,37491,386738,321198,6,3438,77802,56669,1,243307,28.7,,,243263,29.7,234623,31.5,143920,40.1,65659,47.6,118370,123132,1686,119,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,WY,919065,47900,402120,469045,,0,158799,168999,187289,206520,926673,722421,722382,707491,671428,221030,28479,316695,376610,,637,124822,132833,144174,150874,222860,724172,333634,57.6,333601,61.3,325008,66.2,306502,68.9,91429,92.2,290595,50.2,290588,53.4,284217,57.9,268337,60.3,82418,83.1,26362,117632,146476,,125,26359,117631,146473,125,26358,117630,140104,125,26337,117605,124272,123,3911,41986,36464,57,119287,41,,,119275,42,117134,43.7,85323,55.9,54405,66,55599,61941,1703,44,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,VT,1673710,70800,647940,954970,,0,268227,281321,303786,328189,1338550,1334223,1334052,1281841,1199012,373081,52556,520566,760221,,880,213822,224231,232660,235108,298372,1321142,577172,92.5,576991,95,549135,95,512307,95,141701,95,497669,79.8,497658,83.6,473840,86,441245,86.5,125493,95,47071,176050,274282,,266,47067,176049,274276,266,47055,176033,250486,266,46992,175983,218021,249,2635,60598,62105,155,287431,57.8,,,287385,60.7,273480,62,176396,71.2,97885,78,123920,159150,4345,16,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,AS,92810,600,21500,70710,,0,195835,215286,251402,296186,2831300,85247,85242,74791,62283,6730,559,20899,63762,,27,179876,197731,202592,198765,205308,85651,42453,89.6,42448,95,36862,95,30378,95,3020,92.1,37890,80,37890,87.9,33085,89.6,27197,86.8,2771,84.5,571,9044,28262,,13,571,9044,28262,13,571,9043,23458,13,570,9025,17589,13,26,1159,1584,2,5538,14.6,,,5537,16.7,5431,20,2890,29.3,1067,38.5,1781,3757,0,0,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,PR,7207670,213600,2517640,4476430,,0,225684,234303,253052,275001,1060490,6687904,6686851,6424919,5939333,1639713,150229,2587169,3949916,,590,209410,217373,225571,226609,241256,6698301,3004872,94.1,3003992,95,2852725,95,2629428,95,698599,95,2560577,80.2,2560369,83.2,2451519,86.1,2257303,86.1,594564,87.5,138910,942267,1479269,,131,138866,942211,1479161,131,138858,942194,1370344,123,138731,941828,1176660,84,23608,294951,275987,18,1210144,47.3,,,1209950,49.4,1142414,50.6,679688,58.1,357003,60,495462,704742,9928,12,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,SD,1733345,88600,687580,957165,,0,195934,210487,234838,259655,1141330,1340391,1340337,1298612,1218497,385466,40185,524813,775260,,133,151515,162763,175940,182531,253811,1356951,658334,74.4,658284,79.9,634438,86,591667,88.6,172971,95,525313,59.4,525303,63.8,507739,68.8,474850,71.1,140282,92.4,38284,193386,293609,,34,38280,193384,293605,34,38279,193384,276042,34,38253,193316,243247,34,4977,69817,65467,21,207500,39.5,,,207475,40.9,203087,42.8,144225,54.5,87875,62.6,94440,110539,2512,9,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,MS,5140015,222000,2027460,2890555,,0,172707,184054,203854,225680,1056110,3714924,3714753,3651533,3448456,1090773,90452,1497449,2124520,,2503,124823,133018,144820,151410,224119,3757595,1739141,58.4,1738986,62.3,1701913,67.5,1592899,69.9,442641,90.9,1502866,50.5,1502835,53.8,1477141,58.6,1387647,60.9,404490,83.1,84055,575980,841915,,916,84044,575972,841903,916,84039,575965,816221,916,83957,575628,727178,884,17633,205300,181126,431,528300,35.2,,,528246,35.8,520697,37.5,400516,50,241786,59.8,247914,272214,7742,430,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,LA,7631990,318500,3012920,4300570,,0,164171,175556,194529,214312,1029930,5992569,5992243,5897673,5586049,1704691,194083,2459632,3335847,,3007,128906,137837,150324,156860,230046,5969090,2781746,59.8,2781489,64,2721991,69.4,2555286,71.8,673310,90.9,2426236,52.2,2426162,55.8,2390176,60.9,2255367,63.3,633449,85.5,176773,947176,1301219,,1068,176752,947161,1301182,1067,176741,947143,1265229,1063,176569,946628,1131121,1049,22345,301267,309626,211,903795,37.3,,,903668,37.8,890896,39.5,655263,52,393606,62.1,402162,489022,12535,76,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,TX,57590335,2596800,20395880,34597655,,0,198616,213258,238953,266670,1542230,43634818,43628478,42219537,38856304,8880719,1499944,16126354,26004372,,4148,150486,161557,175177,179923,237819,42531284,20367948,70.2,20362856,75.4,19551108,81.1,17835109,82.6,3608005,95,17221045,59.4,17219743,63.8,16686375,69.2,15308640,70.9,3197883,85.6,1316659,5991484,9912069,,833,1316397,5990969,9911545,832,1316233,5990712,9378625,805,1314929,5986747,8006186,778,176706,1519769,1501103,305,6027585,35,,,6027222,36.1,5849963,38.2,3624178,50.9,1907112,59.6,2662435,3272785,92170,195,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,AK,1410905,83700,543560,783645,,0,192866,207344,231722,255802,1540490,1072426,1072251,1036953,965357,210741,44320,414375,612785,,946,146597,157576,170306,175022,230097,1087773,498884,68.2,498734,73.3,478730,78.6,443466,80.4,85703,93.6,438482,59.9,438452,64.4,423620,69.6,392078,71.1,77759,84.9,40875,157055,240444,,108,40870,157050,240424,108,40868,157048,225596,108,40713,156626,194637,102,3666,42708,31343,42,178195,40.6,,,178149,42.1,172433,44,105783,59.5,54687,70.3,79707,95838,2628,22,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,AZ,13742020,602400,5194720,7944900,,0,188797,200645,221429,243718,1050110,11351573,11350545,11026788,10282081,3217712,357574,4485646,6484603,,23750,155956,165727,177678,182356,245883,11145208,5155666,70.8,5154791,75.3,4959787,79.9,4582883,81.3,1278201,95,4325696,59.4,4325401,63.2,4205520,67.8,3902166,69.2,1107985,84.7,326084,1604803,2388354,,6455,325849,1604786,2388311,6455,325840,1604752,2268492,6436,325626,1604083,1966108,6349,50227,539806,514527,3425,1667456,38.5,,,1667061,39.6,1616392,41.4,1082008,51.9,642075,57.9,736748,908182,21608,918,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,CA,84286125,3670800,29783820,50831505,,0,213317,227012,250507,275287,1443720,70293452,70278763,67930013,62930678,14575900,2252199,26407350,41618827,,15076,177903,189285,201895,205538,249668,70740970,32051092,81.1,32039293,86.3,30707661,91.3,28269430,92.3,5957533,95,27524548,69.7,27521327,74.1,26504658,78.8,24384738,79.6,5166307,88.5,2060205,9516654,15942916,,4773,2059835,9516348,15940372,4772,2059603,9515889,14924452,4714,2052377,9490042,12837912,4407,200571,2612006,2352279,1451,12892092,46.8,,,12890811,48.6,12425733,51,7045241,62.3,3612823,69.9,5654028,7034130,203435,499,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,IA,6119075,286100,2316540,3516435,,0,193944,206765,228641,251997,1106620,4881819,4881687,4746304,4472570,1445162,175604,1943723,2762001,,491,154729,164953,177347,184191,261353,4888558,2112651,67,2112517,71.4,2039125,76.2,1907041,78.5,545911,95,1915810,60.7,1915800,64.7,1854917,69.3,1736731,71.5,508224,91.9,161110,705510,1048868,,322,161108,705506,1048864,322,161105,705496,987996,320,161015,705290,870110,316,14499,267048,226551,126,975338,50.9,,,975255,52.6,952745,54.9,659472,68.1,393642,77.5,449022,513114,13179,23,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,OR,9371445,459600,3493520,5418325,,0,222191,234878,256909,279647,1223300,7355184,7354271,7130099,6692022,1901650,270644,2742875,4327042,,14623,174387,184321,195465,199692,248231,7360099,3228140,76.5,3227374,80.9,3100638,85,2896121,86.4,748202,95,2877323,68.2,2877173,72.1,2782144,76.3,2599482,77.6,688374,89.9,244315,988843,1639157,,5008,244314,988842,1639010,5007,244312,988839,1543997,4996,243476,985921,1365339,4746,52343,310928,323797,1306,1439845,50,,,1439726,51.7,1390676,53.5,854577,65.1,506489,73.6,616470,800569,22362,444,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,VA,18380685,770900,6377000,11232785,,0,215343,228899,251550,275380,1352610,15566704,15563009,14989812,13937310,3519681,489229,5538452,9530215,,8808,182376,193810,205144,208809,259008,15767657,7164968,83.9,7162080,89.2,6847967,93.7,6335986,94.9,1440267,95,6087512,71.3,6086664,75.8,5836452,79.9,5386498,80.7,1237295,91.1,448739,1982875,3652596,,3302,448635,1982739,3651990,3300,447831,1982623,3402822,3176,446356,1977033,2960189,2920,72653,575072,588617,953,2729267,44.8,,,2728244,46.7,2622076,48.7,1627940,61,880527,71.2,1147508,1539418,41774,567,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,NE,3699290,149300,1283460,2266530,,0,191236,205114,228717,253665,1183930,3039949,3039617,2943634,2749210,812640,92385,1097353,1844268,,5943,157151,168537,181997,188517,260080,3062776,1334830,69,1334563,74,1281081,79.2,1186990,81.4,306313,95,1198991,62,1198935,66.5,1156813,71.5,1072793,73.6,284287,91,87075,409935,700449,,1532,87060,409915,700428,1532,87053,409899,658341,1520,86987,409733,574620,1453,6922,138220,138244,901,569429,47.5,,,569355,49.2,551776,51.4,358085,64.5,208822,73.5,223571,339306,6232,320,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,GA,20166015,812100,7716160,11637755,,0,189933,202453,224363,248548,1329380,14157148,14155265,13840584,12996231,3394762,330294,5542257,8247390,,37207,133339,142109,153988,160179,223788,14319066,6793082,64,6791392,68.2,6606163,73.5,6154809,75.9,1428278,94.2,5654775,53.3,5654525,56.8,5534060,61.6,5177386,63.8,1243780,82,313382,2116253,3214135,,11005,313296,2116207,3214022,11000,313259,2116176,3093689,10936,312906,2115229,2739388,9863,35010,677825,528509,2436,1930926,34.1,,,1930565,34.9,1888345,36.5,1242080,46.3,667145,53.6,866293,1040524,22845,1264,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,VI,145360,2800,37740,104820,,0,136758,145909,162550,178341,709835,138405,138315,136456,129942,39023,2236,41411,94758,,0,130215,138837,152593,159424,190561,136099,66736,62.8,66671,66.9,65573,73.3,62153,76.3,17873,87.3,55609,52.3,55584,55.8,54802,61.3,51946,63.7,15157,74,2032,15539,38033,,5,2029,15532,38018,5,2029,15531,37237,5,2025,15511,34405,5,556,6014,8583,4,15381,27.7,,,15381,28.1,15147,29.2,11672,37.2,6675,44,5323,9917,139,2,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,MP,120630,3600,25020,92010,,0,232647,250780,285245,334387,3213370,104351,104347,96299,85093,8290,1302,14334,88715,,0,201252,216929,227711,235878,220831,104464,44862,86.5,44858,93.3,40530,95,35188,95,3182,84.8,42423,81.8,42423,88.2,38707,91.5,33659,93.3,3078,82,1131,5147,36145,,0,1131,5147,36145,0,1131,5147,32429,0,1131,5146,27382,0,117,496,2465,0,18185,42.9,,,18184,47,17359,51.6,8696,64.8,2151,69.9,3645,14366,174,0,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,MN,11762970,499400,4117060,7146510,,0,208577,222446,246186,271256,1278050,9791884,9789841,9409470,8782349,2481409,353029,3565111,5869854,,3890,173626,185133,196930,202523,269606,9809101,4172455,74,4170772,78.9,3959670,82.9,3673139,84.7,936635,95,3811848,67.6,3811466,72.1,3640732,76.2,3373196,77.8,876202,95,325562,1284469,2200427,,1390,325547,1284461,2200072,1386,325544,1284417,2029397,1374,325029,1282148,1764686,1333,50455,368829,456579,339,2098223,55,,,2098008,57.6,2026856,60.1,1271783,72.1,705089,80.5,848523,1221450,27950,300,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,MA,15879150,607300,5938160,9333690,,0,230383,242981,263916,286643,1357970,14087749,14085642,13566075,12669914,3151624,397603,5530871,8158842,,433,204392,215537,225472,228711,269523,14163838,6594876,95,6593123,95,6302461,95,5862948,95,1381741,95,5308554,77,5308149,81.2,5080473,84.4,4716164,85.1,1093123,93.5,378420,1872234,3057702,,198,378414,1872225,3057313,197,378390,1872197,2829692,194,377158,1866862,2471970,174,74102,494327,524622,72,2572448,48.5,,,2572205,50.6,2473179,52.4,1457966,61.9,751566,68.8,1219552,1327831,25049,16,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,KS,5637435,253800,2130360,3253275,,0,193506,206652,229940,254734,1185610,4366931,4366758,4235230,3951193,1188404,134169,1661613,2567389,,3760,149896,160073,172747,178539,249934,4496327,2124068,72.9,2123914,77.9,2047183,83.5,1903611,86,523198,95,1735317,59.6,1735296,63.6,1680090,68.5,1560007,70.5,423463,89.1,124470,620319,989838,,690,124465,620311,989831,689,124449,620286,934677,678,124339,619912,815164,592,18520,201223,203446,274,701957,40.5,,,701870,41.8,680712,43.6,456105,55.3,270609,63.9,305928,385771,10075,183,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,IN,12291780,589000,4246500,7456280,,0,182581,194679,215455,238017,1132110,9099848,9099488,8885998,8373359,2593173,300633,3294273,5475955,,28987,135169,144119,155757,162141,238839,9111238,4057582,60.3,4057244,64.3,3925014,68.8,3673021,71.1,999359,92,3608765,53.6,3608710,57.2,3525456,61.8,3311449,64.1,934788,86.1,278011,1235815,2086794,,8145,277995,1235806,2086764,8145,277984,1235778,2003584,8110,277711,1235445,1790304,7989,30861,457207,442893,3827,1561722,43.3,,,1559789,44.2,1518104,45.8,1046786,56.7,617788,66.1,614462,926055,20292,913,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,MD,14735630,599900,4959420,9176310,,0,243738,259259,285415,312792,1535930,11327554,11326718,10912184,10110056,2498708,357262,4113509,6840738,,16045,187366,199283,211358,214606,260446,11440512,5093721,84.3,5092999,89.6,4863263,94.2,4482358,95,991490,95,4430307,73.3,4430189,77.9,4246617,82.3,3912571,83.1,893343,93.1,321727,1486157,2618356,,4067,321689,1486124,2618311,4065,321565,1486069,2434975,4008,321360,1485535,2101920,3756,54822,426815,410590,1116,2104845,47.5,,,2104389,49.6,2019468,51.6,1248057,63.8,649093,72.7,894129,1176676,33486,554,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,DD2,6619310,210000,2153740,4255570,,0,0,0,0,0,0,7179299,7179046,7087317,6719940,568818,317470,2385386,4453924,,22519,0,0,0,0,0,7179299,4051073,0,4050873,0,3989094,0,3785930,0,351679,0,2958541,0,2958476,0,2928692,0,2774126,0,175483,0,283880,917418,1756951,,292,283860,917399,1756925,292,283852,917393,1727155,292,283658,917199,1572983,286,9487,60885,105111,0,1486,0.1,,,1486,0.1,1482,0.1,193,0,37,0,523,953,10,0,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,VA2,7753020,624800,3768880,3359340,,0,0,0,0,0,0,7175479,7175306,7175286,7172003,3791395,253795,3698010,3223391,,283,0,0,0,0,0,7175479,3395770,0,3395666,0,3395650,0,3393774,0,1662172,0,2926877,0,2926807,0,2926803,0,2925420,0,1491942,0,232646,1434822,1259397,,12,232640,1434800,1259355,12,232639,1434800,1259352,12,232605,1434761,1258042,12,76456,814989,600496,1,1072484,36.6,,,1072478,36.6,1072430,36.7,976794,42.4,707330,47.4,566187,486121,20176,0,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,WI,10890285,450400,4014740,6425145,,0,187040,198296,217815,239040,1070570,9765595,9765143,9481204,8928411,2803244,331205,3742603,5689624,,2163,167724,177809,189632,195977,275573,9758370,4118029,70.7,4117596,75,3963539,79.3,3703112,81.3,1032415,95,3731103,64.1,3731050,67.9,3602914,72.1,3370941,74,960382,94.4,297651,1316827,2115891,,734,297635,1316817,2115867,731,297622,1316785,1987778,729,297427,1316442,1756378,694,30492,459984,469610,296,1998043,53.6,,,1997825,55.5,1944670,57.7,1307204,69.4,755985,78.7,841091,1130612,26248,92,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,RI,2452665,87300,920540,1444825,,0,231523,244085,264441,286906,1311260,2103706,2103600,2040343,1914190,524517,64314,801989,1235888,,1515,198583,209347,219985,223917,280421,2233979,1009753,95,1009641,95,968108,95,902625,95,214551,95,845053,79.8,845039,84.1,811204,87.5,754396,88.2,184919,95,59840,285467,499381,,365,59839,285463,499373,364,59839,285455,465546,364,59813,285341,408879,363,6753,82893,95141,132,426135,50.4,,,426028,52.5,412364,54.7,261165,66.8,139590,75.5,184799,236495,4808,33,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,OH,21529395,966500,7990380,12572515,,0,184184,195753,215279,236299,1052100,17046036,17045685,16598105,15699142,4955951,614304,6494507,9917501,,19724,145828,154985,165969,172308,242188,16963907,7313383,62.6,7313041,66.5,7070733,70.7,6642487,72.9,1885105,92.1,6683303,57.2,6683271,60.8,6483480,64.8,6099940,67,1777356,86.9,544805,2357808,3775514,,5176,544798,2357800,3775497,5176,544792,2357788,3575731,5169,544549,2357187,3193152,5052,91036,802080,881739,2501,3323806,49.7,,,3323244,51.3,3240436,53.1,2219123,64,1290700,72.6,1424106,1842753,56334,613,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,IL,25680735,1157700,8816420,15706615,,0,202660,215354,236955,260614,1256870,21445326,21441498,20646199,19223574,4996108,668649,7626623,13121889,,28165,169236,179805,190502,195085,244520,21699380,9558963,75.4,9555924,80.1,9115046,84.1,8427185,85.5,1958364,95,8444024,66.6,8443195,70.8,8093007,74.7,7483128,75.9,1781241,87.2,618050,2762301,5054898,,8775,617996,2762203,5054226,8770,617993,2762184,4704063,8767,615422,2754610,4104544,8552,83705,792717,901118,3701,4079653,48.3,,,4079221,50.4,3940149,52.7,2445808,65,1329619,74.6,1685091,2343140,50112,1310,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,UT,5886550,240100,1999360,3647090,,0,183613,198994,227082,258775,1608910,4970686,4970090,4765280,4342842,954073,179536,1748703,3042135,,312,155045,168013,183827,190913,260767,4952543,2264079,70.6,2263573,76.5,2145579,82.8,1936978,85.2,373350,95,2004286,62.5,2004181,67.8,1917852,74,1735581,76.3,340271,93,167342,658827,1178100,,17,167311,658805,1178048,17,167300,658760,1091776,16,167144,658361,910061,15,16835,146298,177135,3,828351,41.3,,,828181,43.2,798771,46,447233,62.4,244623,71.9,325034,492429,10884,4,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,OK,6835610,321300,2807360,3706950,,0,172749,184674,205568,227495,1076250,5648871,5648566,5529943,5206689,1531470,149725,2288101,3209689,,1356,142757,152605,166303,173283,241126,5629938,2752033,69.5,2751766,74.3,2682716,80.7,2512854,83.6,672067,95,2197257,55.5,2197208,59.4,2147929,64.6,2008958,66.9,541769,85.3,141119,836056,1219836,,246,141104,836038,1219820,246,141101,836032,1170558,238,141026,835765,1031960,207,20584,274822,246310,53,783476,35.7,,,783439,36.5,768305,38.2,543650,50.8,329987,60.9,361898,410481,11060,37,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,NC,20419300,913900,7572760,11932640,,0,194690,206708,227247,249400,1166090,15906149,15904033,15455041,14522236,4224038,504794,5930239,9470193,,923,151659,160999,171999,177374,241223,15852829,8561357,81.6,8559649,86.7,8301009,92.4,7796764,95,2150337,95,6174810,58.9,6174363,62.5,5992150,66.7,5606091,68.5,1496975,85.5,476081,2145903,3552680,,146,476064,2145860,3552294,145,476055,2145792,3370158,145,474630,2142782,2988537,142,54247,719474,723189,65,1518036,24.6,,,1517934,25.3,1477029,26.3,1004316,33.5,573413,38.3,668402,823016,26600,18,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,NJ,20512975,938200,7255000,12319775,,0,230945,245151,269257,295422,1390210,16301297,16300102,15780081,14684522,3658711,558628,6165885,9574978,,1806,183528,194803,207132,211482,247958,16772446,7837084,88.2,7835912,93.6,7539302,95,6995487,95,1591847,95,6534511,73.6,6534383,78.1,6303603,82.7,5833550,84,1340422,90.8,506977,2266575,3760140,,819,506915,2266542,3760108,818,506876,2266500,3529422,805,506618,2265815,3060340,777,92630,623259,624318,215,2845046,43.5,,,2844590,45.1,2745786,47.1,1695823,57.4,873021,65.1,1230323,1555886,58788,49,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,MT,1854855,104000,758860,991995,,0,173549,184082,202142,220766,898509,1518966,1518807,1481184,1404144,487752,59579,640746,816643,,1998,142122,150732,161420,167122,236272,1524604,685231,64.1,685110,68,663375,72.3,624555,74.3,194960,94.4,593846,55.6,593817,58.9,577958,63,545014,64.9,175384,85,54046,233767,305569,,464,54041,233751,305561,464,54039,233744,289712,463,53972,233628,256960,454,10013,84255,80899,217,270617,45.6,,,270591,46.8,265428,48.7,188417,59.7,119079,67.9,127889,137606,4800,322,,,,,,,,,,,,,,,,,,,,,,
02/11/2022,6,NV,5556690,258100,1881980,3416610,,0,180403,191969,211942,232739,1120360,4641908,4641819,4541079,4263352,1140165,182542,1602276,2856567,,523,150704,160362,173204,178568,229885,4628345,2262940,73.5,2262863,78.2,2204460,84.1,2056010,86.1,495868,95,1818013,59,1817999,62.8,1776824,67.8,1662873,69.6,408879,82.4,170363,593349,1054246,,55,170360,593344,1054240,55,170359,593344,1013066,55,170315,593242,899263,53,25978,188120,194751,30,661412,36.4,,,661384,37.2,647001,38.9,433402,51.6,247750,60.6,274172,375769,11471,0,,,,,,,,,,,,,,,,,,,,,,
