system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
13_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-14,2.726618606730807,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-15,8.861345780926008,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-15,8.902969152634608,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-15,9.368754381990511,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-15,8.596155677630922,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-15,8.049238374092576,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-16,12.813222668494722,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-16,13.483085180846114,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-16,12.954130664404873,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-16,14.07661159879113,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
