system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
17_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-18,79.52733505666437,1642464000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-18,89.89627673949876,1642464000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-19,89.91399540070935,1642550400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-19,85.62360288666126,1642550400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-19,94.02350027451531,1642550400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-20,88.17333609320123,1642636800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-20,78.15972369224012,1642636800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-20,92.51513775586182,1642636800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-21,71.0675588883534,1642723200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-21,69.19992927935088,1642723200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
