system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
12_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-13,77.69463755547653,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-13,77.69853193105084,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-13,78.68871863194059,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-13,77.28569514173843,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-14,82.47343777153831,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-14,82.24918812725014,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-14,81.78524997216604,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-14,81.26115143795128,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-14,80.87256150277784,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-14,83.41638347038733,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-14,82.44564716128103,1639440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-15,89.25056337382368,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-15,90.02800011879863,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-15,91.2947090251771,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-15,90.75493674411874,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-15,91.44832901297805,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-15,89.57727689611363,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-15,90.26254731458161,1639526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-16,71.60840727638174,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-16,70.99709699288915,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-16,76.70646947157987,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-16,76.10026070380718,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-16,75.85132658140314,1639612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
