system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
25_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-26,87.9625739990357,1640476800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-27,83.24989228855674,1640563200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-27,82.52675875806726,1640563200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-27,80.94323109671397,1640563200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-28,87.65077527094337,1640649600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-28,87.65518678974833,1640649600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-28,89.33238893067659,1640649600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-29,86.31848984869723,1640736000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-29,84.41426604604678,1640736000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-29,88.37801472118815,1640736000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-30,88.70716232512238,1640822400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-30,86.57493235375092,1640822400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-30,86.52579665407055,1640822400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-31,90.3188971682261,1640908800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-31,90.99012114139279,1640908800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-31,91.51878639098275,1640908800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2022-01-01,81.78572953774787,1640995200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2022-01-01,79.40831952410664,1640995200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2022-01-01,75.45484944093866,1640995200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2022-01-02,69.56832593449674,1641081600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
