"","X","hosp","week","year","Location","temp","inverse_temp","humid_smooth","odds_frequency","incident","time","t","humid_smooth_mult","pop_size_2023","hosp_per_100k","date","mean_indoor"
"1449",1449,186,19,2022,"TN",19.5381453108116,10.9857556253627,69.0080341442763,1.29342017515315,0.00561783606293184,2022.36538461538,19,0,7148304,2.60201580682635,2019-05-12,73.3031443775643
"1450",1450,222,20,2022,"TN",23.0233038491372,7.50059708703697,71.254738068956,0.950441837339757,0.00562422452467979,2022.38461538462,20,0,7148304,3.1056317694379,2019-05-19,74.7783006091245
"1451",1451,279,21,2022,"TN",22.1986915073729,8.32520942880133,68.1155440840918,1.21969578572492,0.00543555506313105,2022.40384615385,21,0,7148304,3.90302371023952,2019-05-26,69.304252263435
"1452",1452,293,22,2022,"TN",22.2551337881826,8.26876714799158,67.1826367706746,1.57519552400341,0.00493511001583965,2022.42307692308,22,0,7148304,4.09887436236623,2019-06-02,86.5787205200541
"1453",1453,429,23,2022,"TN",23.4916089576315,7.03229197854272,63.9458180340751,1.51156492117871,0.00439745334464417,2022.44230769231,23,0,7148304,6.00142355445432,2019-06-09,75.9153344445231
"1454",1454,450,24,2022,"TN",27.2059125775193,3.31798835865487,57.2050905719773,1.45100299618366,0.00390050563042646,2022.46153846154,24,0,7148304,6.29519953264439,2019-06-16,82.6772492950113
"1455",1455,365,25,2022,"TN",27.9886343713475,2.53526656482674,56.9187192767638,1.02867919563791,0.00272824621523277,2022.48076923077,25,0,7148304,5.10610628758934,2019-06-23,79.6838324244425
"1456",1456,543,26,2022,"TN",27.0354659780625,3.48843495811176,58.2678928950304,0.730502354435884,0.00219604538363225,2022.5,26,0,7148304,7.59620743605756,2019-06-30,72.8445684915076
"1457",1457,643,27,2022,"TN",28.774539741567,1.74936119460725,60.5466375684161,0.938498834136851,0.00237310369937633,2022.51923076923,27,0,7148304,8.99514066553409,2019-07-07,85.7790136907079
"1458",1458,615,28,2022,"TN",26.7179094754907,3.80599146068355,66.6068464164411,1.51021962081613,0.00375431710794616,2022.53846153846,28,0,7148304,8.60343936128066,2019-07-14,87.923613316549
"1459",1459,801,29,2022,"TN",27.1392095357188,3.38469140045539,72.2587416476634,2.01552425895753,0.00479437733295431,2022.55769230769,29,0,7148304,11.205455168107,2019-07-21,82.0826079590548
"1460",1460,829,30,2022,"TN",28.1336479339054,2.3902530022688,74.9409455927821,2.77553573457946,0.00513636987645367,2022.57692307692,30,0,7148304,11.5971564723604,2019-07-28,93.3652683779448
"1461",1461,801,31,2022,"TN",25.7322402869094,4.79166064926478,77.035265302751,3.47177721736537,0.0046189044748703,2022.59615384615,31,0,7148304,11.205455168107,2019-08-04,94.1774294713159
"1462",1462,736,32,2022,"TN",25.6787033714594,4.84519756471478,77.6210143086978,4.48286500109805,0.00376700076922674,2022.61538461538,32,0,7148304,10.2961485689473,2019-08-11,94.4035207174104
"1463",1463,701,33,2022,"TN",23.6701624975103,6.85373843866393,75.2200902245091,4.70218668243694,0.0032391366306376,2022.63461538462,33,0,7148304,9.80652193863048,2019-08-18,88.3111031709284
"1464",1464,622,34,2022,"TN",24.7000216696502,5.82387926652398,73.5327047060462,4.93978578527049,0.00278443669995008,2022.65384615385,34,0,7148304,8.70136468734402,2019-08-25,88.3357329455328
"1465",1465,715,35,2022,"TN",26.1141499329436,4.40975100323058,72.4578372941199,4.73617883162889,0.00222085313290163,2022.67307692308,35,0,7148304,10.0023725907572,2019-09-01,82.2513195211436
"1466",1466,586,36,2022,"TN",23.8951670092826,6.62873392689161,70.036978423864,4.54606793573031,0.00306958592322504,2022.69230769231,36,0,7148304,8.19774872473247,2019-09-08,90.610091878285
"1467",1467,558,37,2022,"TN",21.4440912230427,9.07980971313153,65.9175591474773,4.25813186875179,0.00504180199014106,2022.71153846154,37,0,7148304,7.80604742047904,2019-09-15,88.8531871652674
"1468",1468,350,38,2022,"TN",25.1207097593492,5.40319117682501,60.9505804405931,3.99861785243644,0.00709823383747156,2022.73076923077,38,0,7148304,4.89626630316786,2019-09-22,89.7314026045846
"1469",1469,365,39,2022,"TN",18.5219089852368,12.0019919509374,54.6260584035566,3.51059116293625,0.0079661320130388,2022.75,39,0,7148304,5.10610628758934,2019-09-29,94.4111153315468
"1470",1470,264,40,2022,"TN",17.340221377881,13.1836795582932,51.5986057919397,3.10938258160548,0.00802843117285815,2022.76923076923,40,0,7148304,3.69318372581804,2019-10-06,94.5198516411156
"1471",1471,293,41,2022,"TN",16.3654659828815,14.1584349532927,50.7916318590975,2.73231812858368,0.00853997442377007,2022.78846153846,41,0,7148304,4.09887436236623,2019-10-13,87.9999671192738
"1472",1472,200,42,2022,"TN",12.4095993607811,18.1143015753931,55.3420116164034,2.41863460957727,0.00829665330405645,2022.80769230769,42,0,7148304,2.79786645895306,2019-10-20,108.995932193085
"1473",1473,250,43,2022,"TN",15.6165305506793,14.9073703854949,60.8499425242779,1.86111834230878,0.00867170730287911,2022.82692307692,43,0,7148304,3.49733307369133,2019-10-27,108.030732099587
"1474",1474,286,44,2022,"TN",15.5830504565493,14.9408504796249,63.1983956878272,1.45994643816746,0.0080852278619749,2022.84615384615,44,0,7148304,4.00094903630288,2019-11-03,117.588192555361
"1475",1475,243,45,2022,"TN",17.9123133247767,12.6115876113976,64.7522855839228,1.12722228121587,0.00769553169535039,2022.86538461538,45,0,7148304,3.39940774762797,2019-11-10,125.026214942705
"1476",1476,272,46,2022,"TN",6.19457038374181,24.3293305524324,66.3114263148885,0.873780918885775,0.00600855811392464,2022.88461538462,46,0,7148304,3.80509838417616,2019-11-17,128.037896204295
"1477",1477,257,47,2022,"TN",3.77241414462893,26.7514867915453,66.3514669336611,0.598591481523723,0.00445028638961073,2022.90384615385,47,0,7148304,3.59525839975468,2019-11-24,137.624301271444
"1478",1478,343,48,2022,"TN",9.73754305266551,20.7863578835087,72.2500836832152,0.393881589135823,0.00363699324110073,2022.92307692308,48,0,7148304,4.7983409771045,2019-12-01,126.376335514729
"1479",1479,465,49,2022,"TN",10.5027909890433,20.0211099471309,74.3566516170916,0.448720721896955,0.00352013568533179,2022.94230769231,49,0,7148304,6.50503951706587,2019-12-08,136.072148493017
"1480",1480,450,50,2022,"TN",9.72086203263146,20.8030389035428,72.483456141084,0.555533365283616,0.00383060560006028,2022.96153846154,50,0,7148304,6.29519953264439,2019-12-15,145.311641507886
"1481",1481,536,51,2022,"TN",3.36313317961884,27.1607677565554,74.4605982764165,0.633937746331972,0.00319721526486095,2022.98076923077,51,0,7148304,7.4982821099942,2019-12-22,116.752148039461
"1482",1482,493,52,2022,"TN",-2.58120721347722,33.1051081496514,71.4824710850434,0.720665363919834,0.00237217107722335,2023,52,0,7148304,6.8967408213193,2019-12-29,135.170874411532
"1483",1483,608,53,2022,"TN",12.7492670128286,17.7746339233456,70.7547759077982,0.738929978963281,0.00199112498106776,2023.01923076923,53,0,7148304,8.5055140352173,NA,100
"1484",1484,572,2,2023,"TN",7.88544937908987,22.6384515570844,76.2635585705384,0.757586506619438,0.00161007888491218,2023.03846153846,54,0,7148304,8.00189807260575,2019-01-13,133.644028407634
"1485",1485,493,3,2023,"TN",7.81379667991151,22.7101042562627,75.8296246224156,0.65718325786408,0.00159343157948141,2023.05769230769,55,0,7148304,6.8967408213193,2019-01-20,130.655959800417
"1486",1486,386,4,2023,"TN",3.80647676728842,26.7174241688858,73.8162852712074,0.567631320136104,0.00169308225652779,2023.07692307692,56,0,7148304,5.39988226577941,2019-01-27,116.31239553493
"1487",1487,407,5,2023,"TN",3.31499626067574,27.2089046754985,71.120205359934,0.704737296450197,0.00101623172899939,2023.09615384615,57,0,7148304,5.69365824396948,2019-02-03,126.622909803298
"1488",1488,407,6,2023,"TN",8.92887622553778,21.5950247106364,68.9490324406878,1.05060556070329,0.00110786185553011,2023.11538461538,58,0,7148304,5.69365824396948,2019-02-10,128.198823378616
"1489",1489,436,7,2023,"TN",9.77828162431721,20.745619311857,68.5063618375981,1.51802226808345,0.000871955081932714,2023.13461538462,59,0,7148304,6.09934888051767,2019-02-17,123.982491760923
"1490",1490,415,8,2023,"TN",12.3089812785019,18.2149196576723,67.0337022687434,2.26143684884367,0.00111345758844801,2023.15384615385,60,0,7148304,5.8055729023276,2019-02-24,112.388915197227
"1491",1491,336,9,2023,"TN",13.9643536275408,16.5595473086334,66.1212758389707,3.02754452579557,0.000722175964163427,2023.17307692308,61,0,7148304,4.70041565104114,2019-03-03,113.638884671664
"1492",1492,300,10,2023,"TN",11.4921563265178,19.0317446096564,64.5222996847246,4.26406787318959,0.000733880372183381,2023.19230769231,62,0,7148304,4.19679968842959,2019-03-10,92.0623217166803
"1493",1493,243,11,2023,"TN",6.43744954523168,24.0864513909425,63.9806869480168,4.41989372919552,0.000699419983630609,2023.21153846154,63,0,7148304,3.39940774762797,2019-03-17,87.2254212739374
"1494",1494,179,12,2023,"TN",8.18313668289513,22.3407642532791,63.5787361964043,4.58522645559573,0.000673259932239398,2023.23076923077,64,0,7148304,2.50409048076299,2019-03-24,84.005146531924
"1495",1495,272,13,2023,"TN",13.0562956237208,17.4676053124534,65.0049245652286,4.76820880117555,0.000625276522468353,2023.25,65,0,7148304,3.80509838417616,2019-03-31,79.9387649648864
"1496",1496,207,14,2023,"TN",15.1495566647555,15.3743442714187,65.5071205609006,4.96358693565793,0.000584381041059989,2023.26923076923,66,0,7148304,2.89579178501642,2019-04-07,87.4654408929671
"1497",1497,193,15,2023,"TN",14.3797251583084,16.1441757778658,63.4063874714978,4.19522758671516,0.000541060742053866,2023.28846153846,67,0,7148304,2.6999411328897,2019-04-14,86.2501733420236
"1498",1498,229,16,2023,"TN",16.9401178049966,13.5837831311776,63.4692065484937,3.60226360313894,0.000546889630510018,2023.30769230769,68,0,7148304,3.20355709550125,2019-04-21,66.2806121997093
"1499",1499,114,17,2023,"TN",12.149747908758,18.3741530274162,63.5515221015685,3.0017765302418,0.00166603621409124,2023.32692307692,69,0,7148304,1.59478388160324,2019-04-28,76.625556354726
"1500",1500,100,18,2023,"TN",13.7106624334149,16.8132385027593,68.053373544895,2.53990256689744,0.00181157190106445,2023.34615384615,70,0,7148304,1.39893322947653,2019-05-05,81.0069382021478
"1501",1501,114,19,2023,"TN",20.761812717278,9.76208821889625,71.601788365132,2.09384299608199,0.00803573175775654,2023.36538461538,71,0,7148304,1.59478388160324,2019-05-12,73.3031443775643
"1502",1502,164,20,2023,"TN",21.5168005389674,9.00710039720678,70.5452789603753,1.74761836290106,0.00736608744460422,2023.38461538462,72,0,7148304,2.29425049634151,2019-05-19,74.7783006091245
"1503",1503,114,21,2023,"TN",20.083078741287,10.4408221948872,67.8506246300947,1.43525628576016,0.00669644313145983,2023.40384615385,73,0,7148304,1.59478388160324,2019-05-26,69.304252263435
"1504",1504,107,22,2023,"TN",21.793197052191,8.73070388398324,62.300609869934,1.18666590203206,0.00602679881831543,2023.42307692308,74,0,7148304,1.49685855553989,2019-06-02,86.5787205200541
"1505",1505,43,23,2023,"TN",24.3627598517669,6.16114108440731,61.4337415815592,0.88310895073868,0.00535715450517103,2023.44230769231,75,0,7148304,0.601541288674908,2019-06-09,75.9153344445231
"1506",1506,43,24,2023,"TN",22.0550509379082,8.46884999826604,63.5175110870764,0.65355888807013,0.00468751019201871,2023.46153846154,76,0,7148304,0.601541288674908,2019-06-16,82.6772492950113
"1507",1507,64,25,2023,"TN",22.073133755929,8.45076718024519,67.3423877161497,0.534649138303133,0.00401786587887431,2023.48076923077,77,0,7148304,0.89531726686498,2019-06-23,79.6838324244425
"1508",1508,64,26,2023,"TN",25.6208999236838,4.90300101249041,72.6614467878699,0.431694004925743,0.00334822156572991,2023.5,78,0,7148304,0.89531726686498,2019-06-30,72.8445684915076
"1509",1509,64,27,2023,"TN",26.6286825307346,3.89521840543958,74.2483349921579,0.34333573243558,0.00267857725258551,2023.51923076923,79,0,7148304,0.89531726686498,2019-07-07,85.7790136907079
"1510",1510,86,28,2023,"TN",25.0864564457004,5.43744449047386,73.9201178912211,0.26524971759529,0.00200893293944111,2023.53846153846,80,0,7148304,1.20308257734982,2019-07-14,87.923613316549
"1511",1511,79,29,2023,"TN",25.8351003062266,4.68880062994761,73.2244687540572,0.21850250479495,0.0013392886262888,2023.55769230769,81,0,7148304,1.10515725128646,2019-07-21,82.0826079590548
"1512",1512,122,30,2023,"TN",26.4559766414764,4.06792429469783,74.2211154338306,0.175086552691907,0.000669644313144399,2023.57692307692,82,0,7148304,1.70669853996137,2019-07-28,93.3652683779448
"1513",1513,257,31,2023,"TN",25.9934740080159,4.53042692815834,75.319291287318,0.166880782453148,0,2023.59615384615,83,0,7148304,3.59525839975468,2019-08-04,94.1774294713159
"1514",1514,179,32,2023,"TN",24.9613205106727,5.56258042550155,73.4782891453776,0.158788821226594,0,2023.61538461538,84,0,7148304,2.50409048076299,2019-08-11,94.4035207174104
"1515",1515,243,33,2023,"TN",24.6974117662288,5.82648916994539,74.1517302421606,0.148767041279732,0,2023.63461538462,85,0,7148304,3.39940774762797,2019-08-18,88.3111031709284
"1516",1516,329,34,2023,"TN",28.3000086470745,2.22389228909971,70.9791643936174,0.171124764401169,0,2023.65384615385,86,0,7148304,4.60249032497778,2019-08-25,88.3357329455328
"1517",1517,443,35,2023,"TN",24.7014356448378,5.82246529133644,66.9111521974231,0.190684534014677,0,2023.67307692308,87,0,7148304,6.19727420658103,2019-09-01,82.2513195211436
"1518",1518,357,36,2023,"TN",25.7366215145697,4.78727942160456,64.6862528232374,0.210908763887163,0.00162999594250763,2023.69230769231,88,0,7148304,4.99419162923121,2019-09-08,90.610091878285
"1519",1519,329,37,2023,"TN",22.7342200964858,7.78968083968845,62.2453689152129,0.223961352223512,0.00228572853830856,2023.71153846154,89,0,7148304,4.60249032497778,2019-09-15,88.8531871652674
"1520",1520,250,38,2023,"TN",21.1765198183924,9.34738111778182,61.2816039457098,0.237298398854195,0.00291054426024974,2023.73076923077,90,0,7148304,3.49733307369133,2019-09-22,89.7314026045846
"1521",1521,300,39,2023,"TN",23.0099937420168,7.51390719415742,59.3343435119849,0.234716790896317,0.00337373125893408,2023.75,91,0,7148304,4.19679968842959,2019-09-29,94.4111153315468
"1522",1522,179,40,2023,"TN",23.0381822696063,7.48571866656795,60.5406643279664,0.232145933494316,0.00687763884801274,2023.76923076923,92,0,7148304,2.50409048076299,2019-10-06,94.5198516411156
"1523",1523,157,41,2023,"TN",16.5102793512891,14.0136215848851,60.2744352980802,0.207751082085721,0.00655920996477987,2023.78846153846,93,0,7148304,2.19632517027815,2019-10-13,87.9999671192738
"1524",1524,164,42,2023,"TN",14.6071722559389,15.9167286802353,60.741599083593,0.219641684979776,0.00579340675041937,2023.80769230769,94,0,7148304,2.29425049634151,2019-10-20,108.995932193085
"1525",1525,186,43,2023,"TN",18.3156349943346,12.2082659418396,60.6981803653182,0.246215265037947,0.00481419678563949,2023.82692307692,95,0,7148304,2.60201580682635,2019-10-27,108.030732099587
"1526",1526,214,44,2023,"TN",11.3982098604899,19.1256910756843,59.1877168229753,0.273972608460832,0.00385554765114853,2023.84615384615,96,0,7148304,2.99371711107977,2019-11-03,117.588192555361
"1527",1527,207,45,2023,"TN",16.0590478258018,14.4648531103724,60.308221983577,0.295012197606228,0.00471054398634248,2023.86538461538,97,0,7148304,2.89579178501642,2019-11-10,125.026214942705
"1528",1528,279,46,2023,"TN",13.3738791539724,17.1500217822018,61.8804576100723,0.316758391661197,0.00395093984387687,2023.88461538462,98,0,7148304,3.90302371023952,2019-11-17,128.037896204295
"1529",1529,214,47,2023,"TN",10.2990400232,20.2248609129742,66.0839353506141,0.363263434479096,0.00344462370029643,2023.90384615385,99,0,7148304,2.99371711107977,2019-11-24,137.624301271444
"1530",1530,257,48,2023,"TN",6.03031183429245,24.4935891018818,68.0374528046214,0.413173654712136,0.00309389246948422,2023.92307692308,100,0,7148304,3.59525839975468,2019-12-01,126.376335514729
"1531",1531,257,49,2023,"TN",9.01967401709014,21.5042269190841,68.7121172691873,0.375580332135609,0.002330153331969,2023.94230769231,101,0,7148304,3.59525839975468,2019-12-08,136.072148493017
"1532",1532,257,50,2023,"TN",7.19636891231762,23.3275320238566,69.183930862587,0.339935300255613,0.00210284538779682,2023.96153846154,102,0,7148304,3.59525839975468,2019-12-15,145.311641507886
"1533",1533,272,51,2023,"TN",5.36327244167221,25.160628494502,69.4159036781459,0.459850055786207,0.00188668847637545,2023.98076923077,103,0,7148304,3.80509838417616,2019-12-22,116.752148039461
"1534",1534,443,52,2023,"TN",8.38325438825466,22.1406465479196,70.4772356483854,0.766948990102178,0.00168031280385873,2024,104,0,7148304,6.19727420658103,2019-12-29,135.170874411532
"1535",1535,472,1,2024,"TN",2.26071395703005,28.2631869791442,70.3455491253168,1.67089113198191,0.00127674865385187,2024.01923076923,105,0,7148304,6.60296484312922,2019-01-06,130.868171396863
"1536",1536,536,53,2023,"TN",4.27563291720273,26.2482680189715,70.2794830991542,1.12685822765153,0.00127674865385187,2024.01923076923,106,0,7148304,7.4982821099942,NA,100
"1537",1537,500,2,2024,"TN",5.07617992085769,25.4477210153165,71.6406641768314,2.30832308513079,0.00111385278049102,2024.03846153846,107,0,7148304,6.99466614738265,2019-01-13,133.644028407634
"1538",1538,250,3,2024,"TN",-7.05108411997353,37.5749850561477,73.947537491389,3.34538882402244,0.000962956008205099,2024.05769230769,108,0,7148304,3.49733307369133,2019-01-20,130.655959800417
"1539",1539,329,4,2024,"TN",5.64234631373639,24.8815546224378,72.4292962271006,3.53776824574119,0.000829103227714074,2024.07692307692,109,0,7148304,4.60249032497778,2019-01-27,116.31239553493
"1540",1540,293,5,2024,"TN",5.53238288273589,24.9915180534383,74.9659538195213,3.74797081126515,0.000717339329737932,2024.09615384615,110,0,7148304,4.09887436236623,2019-02-03,126.622909803298
"1541",1541,250,6,2024,"TN",9.93363038440901,20.5902705517652,73.2619093083156,2.98942223437584,0.000749972405926836,2024.11538461538,111,0,7148304,3.49733307369133,2019-02-10,128.198823378616
"1542",1542,407,7,2024,"TN",7.80346278944776,22.7204381467265,67.7087146336029,2.4398608244939,0.000674720139377537,2024.13461538462,112,0,7148304,5.69365824396948,2019-02-17,123.982491760923
"1543",1543,357,8,2024,"TN",7.11894809731226,23.404952838862,69.979394297973,2.24910329815469,0.000615047984534271,2024.15384615385,113,0,7148304,4.99419162923121,2019-02-24,112.388915197227
"1544",1544,393,9,2024,"TN",10.2598383296668,20.2640626065074,68.1885520675556,2.07839108109274,0.00056025947016136,2024.17307692308,114,0,7148304,5.49780759184276,2019-03-03,113.638884671664
"1545",1545,293,10,2024,"TN",14.2413083254573,16.282592610717,66.9559774415229,1.60982688205304,0.000524347615242542,2024.19230769231,115,0,7148304,4.09887436236623,2019-03-10,92.0623217166803
"1546",1546,272,11,2024,"TN",12.1415501050477,18.3823508311266,65.6131848982174,1.26506035807933,0.000455455095778503,2024.21153846154,116,0,7148304,3.80509838417616,2019-03-17,87.2254212739374
"1547",1547,172,12,2024,"TN",9.71293666681207,20.8109642693622,63.3208493484521,0.970185662976642,0.00038851009744413,2024.23076923077,117,0,7148304,2.40616515469963,2019-03-24,84.005146531924
"1548",1548,143,13,2024,"TN",11.9104998717138,18.6134010644605,63.3520571477726,0.743243227095782,0.000331687191534818,2024.25,118,0,7148304,2.00047451815144,2019-03-31,79.9387649648864
"1549",1549,114,14,2024,"TN",13.3896679069471,17.1342330292271,65.166538664895,0.600872018885981,0.000197590997703193,2024.26923076923,119,0,7148304,1.59478388160324,2019-04-07,87.4654408929671
"1550",1550,100,15,2024,"TN",14.6670171388357,15.8568837973385,66.5148015798453,0.479999968242645,0.000185949906990225,2024.28846153846,120,0,7148304,1.39893322947653,2019-04-14,86.2501733420236
"1551",1551,50,16,2024,"TN",19.209288943452,11.3146119927222,68.2656635770818,0.428761635284652,0.000181479058244789,2024.30769230769,121,0,7148304,0.699466614738265,2019-04-21,66.2806121997093
"1552",1552,71,17,2024,"TN",15.0804945384101,15.4434063977641,71.3185856864202,0.380952378992591,0.000175529151254567,2024.32692307692,122,0,7148304,0.993242592928336,2019-04-28,76.625556354726
"1553",1553,50,18,2024,"TN",20.8222682504606,9.7016326857136,73.110500175022,0.260332343677433,0.000159450885807238,2024.34615384615,123,0,7148304,0.699466614738265,2019-05-05,81.0069382021478
"1554",1554,14,19,2024,"TN",20.4431591662552,10.080741769919,77.314104265052,0.214285720747953,0.000342389941096163,2024.36538461538,124,0,7148304,0.195850652126714,2019-05-12,73.3031443775643
"1555",1555,21,20,2024,"TN",18.9586352011425,11.5652657350317,80.242003398439,0.185329690347821,0.000225127183848892,2024.38461538462,125,0,7148304,0.293775978190071,2019-05-19,74.7783006091245
"1556",1556,14,21,2024,"TN",22.2133773429287,8.31052359324548,79.4658412489534,0.225000002738088,0.000108940783079722,2024.40384615385,126,0,7148304,0.195850652126714,2019-05-26,69.304252263435
"1557",1557,43,22,2024,"TN",21.0382865961069,9.48561434006728,77.8884064610704,0.27983396929279,2.3542091975215e-05,2024.42307692308,127,0,7148304,0.601541288674908,2019-06-02,86.5787205200541
"1558",1558,57,23,2024,"TN",22.5889535274316,7.9349474087426,75.2734909021542,0.423076926339308,0,2024.44230769231,128,0,7148304,0.797391940801622,2019-06-09,75.9153344445231
"1559",1559,57,24,2024,"TN",22.4365301374852,8.08737079868904,72.4167263099484,0.350434715633952,0,2024.46153846154,129,0,7148304,0.797391940801622,2019-06-16,82.6772492950113
"1560",1560,93,25,2024,"TN",26.6445278858961,3.87937305027807,70.7250569008541,0.284848496451961,0,2024.48076923077,130,0,7148304,1.30100790341317,2019-06-23,79.6838324244425
"1561",1561,136,26,2024,"TN",26.9944625930941,3.52943834308011,70.0009720739632,0.239521703864183,0,2024.5,131,0,7148304,1.90254919208808,2019-06-30,72.8445684915076
"1562",1562,100,27,2024,"TN",26.5968328083001,3.92706812787412,69.8189297366288,0.253495810757668,0,2024.51923076923,132,0,7148304,1.39893322947653,2019-07-07,85.7790136907079
"1563",1563,172,28,2024,"TN",26.2383948889614,4.2855060472128,73.6202052480361,0.25341598759622,0,2024.53846153846,133,0,7148304,2.40616515469963,2019-07-14,87.923613316549
"1564",1564,186,29,2024,"TN",26.2857454345305,4.23815550164369,76.8221640463775,0.253336174600472,0,2024.55769230769,134,0,7148304,2.60201580682635,2019-07-21,82.0826079590548
"1565",1565,186,30,2024,"TN",24.2090762983537,6.31482463782055,77.0739398519537,0.240451373349032,0,2024.57692307692,135,0,7148304,2.60201580682635,2019-07-28,93.3652683779448
"1566",1566,264,31,2024,"TN",26.5128109188915,4.01109001728274,76.003515177997,0.246043526665523,0,2024.59615384615,136,0,7148304,3.69318372581804,2019-08-04,94.1774294713159
"1567",1567,300,32,2024,"TN",26.0488919296396,4.4750090065346,72.5862176882417,0.274272242420166,0.000334322727884984,2024.61538461538,137,0,7148304,4.19679968842959,2019-08-11,94.4035207174104
"1568",1568,350,33,2024,"TN",25.1989293243198,5.32497161185444,65.3233582856458,0.303809630702056,0.000600501435269159,2024.63461538462,138,0,7148304,4.89626630316786,2019-08-18,88.3111031709284
"1569",1569,286,34,2024,"TN",23.3346838850522,7.18921705112206,63.0852941780401,0.384486595014404,0.000893628344408977,2024.65384615385,139,0,7148304,4.00094903630288,2019-08-25,88.3357329455328
"1570",1570,279,35,2024,"TN",27.8223174051286,2.70158353104563,61.1460862051272,0.475806350169494,0.00117154749243688,2024.67307692308,140,0,7148304,3.90302371023952,2019-09-01,82.2513195211436
"1571",1571,193,36,2024,"TN",23.8769253150763,6.64697562109795,62.5808718235689,0.543718249697054,0.00499477189624359,2024.69230769231,141,0,7148304,2.6999411328897,2019-09-08,90.610091878285
"1572",1572,214,37,2024,"TN",21.2569367682666,9.26696416790764,67.7076720151608,0.618181813797676,0.00548846694952233,2024.71153846154,142,0,7148304,2.99371711107977,2019-09-15,88.8531871652674
"1573",1573,193,38,2024,"TN",23.6249317369971,6.89896919917713,72.3421103311867,0.796453476862875,0.00569220816503037,2024.73076923077,143,0,7148304,2.6999411328897,2019-09-22,89.7314026045846
"1574",1574,324,1,2022,"UT",-6.5292817385165,34.7171493911076,70.3194562095871,0.600030708902375,0.0120077454585656,2022.01923076923,1,0,3443222,9.40979117814651,2019-01-06,106.077371754659
"1575",1575,709,2,2022,"UT",-2.7425944588897,30.9304621114808,71.304480459777,1.11332075291546,0.0171378242045774,2022.03846153846,2,0,3443222,20.5911788435367,2019-01-13,114.17038775931
"1576",1576,919,3,2022,"UT",-2.50047118831892,30.68833884091,67.687414580244,1.74943342931727,0.019824939160666,2022.05769230769,3,0,3443222,26.6901175701131,2019-01-20,112.509146994553
"1577",1577,995,4,2022,"UT",-4.17593100245229,32.3637986550434,65.502665510583,2.93338949151216,0.0201625105787544,2022.07692307692,4,0,3443222,28.8973525378265,2019-01-27,110.429752491045
"1578",1578,764,5,2022,"UT",-6.20848206094469,34.3963497135358,64.8609750683765,3.44372294802273,0.0262671610098526,2022.09615384615,5,0,3443222,22.1885199385924,2019-02-03,112.713794406685
"1579",1579,578,6,2022,"UT",-3.26028567442199,31.4481533270131,62.1999003797728,4.10622466247064,0.0262849737832762,2022.11538461538,6,0,3443222,16.7866027807675,2019-02-10,111.564744681048
"1580",1580,465,7,2022,"UT",-0.30765251670579,28.4955201692969,60.9991929930567,4.47137487354723,0.0218062229698424,2022.13461538462,7,0,3443222,13.5047928945621,2019-02-17,90.2138425692042
"1581",1581,251,8,2022,"UT",-3.57208058858599,31.7599482411771,62.1125544806534,4.89277169201893,0.00964193808396127,2022.15384615385,8,0,3443222,7.28968390652708,2019-02-24,106.736196269312
"1582",1582,210,9,2022,"UT",-3.18475395156897,31.3726216041601,63.645597946597,4.0976387149388,0.00379983244375954,2022.17307692308,9,0,3443222,6.09893872657644,2019-03-03,114.577081263695
"1583",1583,158,10,2022,"UT",-3.50016201696777,31.6880296695589,63.1475456427226,3.49157435726095,0.00376052817196605,2022.19230769231,10,0,3443222,4.58872532761466,2019-03-10,95.5585886533391
"1584",1584,121,11,2022,"UT",-2.17667279742751,30.3645404500186,61.0627224572374,2.57222282786438,0.00443276675160647,2022.21153846154,11,0,3443222,3.51415040912262,2019-03-17,92.179928766626
"1585",1585,83,12,2022,"UT",1.52866737658863,26.6592002760025,58.8630293094006,1.96527891679722,0.00404553254674448,2022.23076923077,12,0,3443222,2.41053292526593,2019-03-24,99.6735668380859
"1586",1586,65,13,2022,"UT",7.69707260617803,20.4907950464131,52.8655166916764,1.01949010968746,0.00545187037025203,2022.25,13,0,3443222,1.88776674870223,2019-03-31,112.824561794766
"1587",1587,45,14,2022,"UT",3.76443243202801,24.4234352205631,51.2485218434858,1.26077868316761,0.0040419506303495,2022.26923076923,14,0,3443222,1.30691544140924,2019-04-07,109.55395970449
"1588",1588,48,15,2022,"UT",2.13438141895127,26.0534862336398,51.2809195464525,1.81834381050397,0.00613330576225793,2022.28846153846,15,0,3443222,1.39404313750319,2019-04-14,100.225317520267
"1589",1589,41,16,2022,"UT",6.99737125084622,21.1904964017449,51.5030879327038,2.74095872288609,0.00273280859226231,2022.30769230769,16,0,3443222,1.19074517995064,2019-04-21,80.3166550172896
"1590",1590,55,17,2022,"UT",7.06723925433748,21.1206283982536,52.4904107274362,2.3639128597984,0.00594878866364119,2022.32692307692,17,0,3443222,1.59734109505574,2019-04-28,83.2436161123508
"1591",1591,86,18,2022,"UT",6.6761062269161,21.511761425675,50.0368442100945,2.05591188478867,0.00574849177117632,2022.34615384615,18,0,3443222,2.49766062135988,2019-05-05,103.632892061818
"1592",1592,96,19,2022,"UT",8.41979025897869,19.7680773936124,46.4385634839621,1.33047824369186,0.00778263304931639,2022.36538461538,19,0,3443222,2.78808627500637,2019-05-12,96.9418816459717
